WaistBack-x,WaistBack-y,WaistBack-z,WaistL-x,WaistL-y,WaistL-z,LKnee-x,LKnee-y,LKnee-z,LAnkleOut-x,LAnkleOut-y,LAnkleOut-z,WaistR-x,WaistR-y,WaistR-z,RKnee-x,RKnee-y,RKnee-z,RAnkleOut-x,RAnkleOut-y,RAnkleOut-z,SpineThoracic12-x,SpineThoracic12-y,SpineThoracic12-z,UpperTorso-x,UpperTorso-y,UpperTorso-z,NeckBase-x,NeckBase-y,NeckBase-z,CenterHead-x,CenterHead-y,CenterHead-z,RShoulderTop-x,RShoulderTop-y,RShoulderTop-z,RElbow-x,RElbow-y,RElbow-z,RHand-x,RHand-y,RHand-z,LShoulderTop-x,LShoulderTop-y,LShoulderTop-z,LElbow-x,LElbow-y,LElbow-z,LHand-x,LHand-y,LHand-z,RForefoot-x,RForefoot-y,RForefoot-z,LForefoot-x,LForefoot-y,LForefoot-z
868.755,571.856,1115.652,994.876,736.804,1062.493,853.4425,626.1724999999999,517.111,418.434,676.15,463.216,970.737,396.172,1107.037,1195.2555,495.843,598.1210000000001,1251.808,486.557,155.013,885.161,629.742,1378.061,1024.6945,578.9895,1491.154,1053.406,569.7265,1644.655,1083.039,568.937,1769.9536666666663,1013.448,393.234,1525.249,793.1424999999999,331.5225,1264.0395,1037.0675,322.8755,1284.058,1106.205,744.649,1547.124,1059.1335,900.3455,1230.4995,1184.461,701.156,1314.1555,1432.902,527.351,185.1955,368.568,637.7055,297.3985
868.052,572.244,1110.41,994.704,737.098,1057.52,863.846,627.6890000000001,510.101,427.531,676.366,474.391,969.375,396.022,1102.163,1190.8780000000002,495.079,595.5665,1238.887,485.922,148.369,884.008,627.993,1375.56,1024.801,578.36,1487.178,1054.458,569.00675,1640.0355,1084.4613333333334,568.08,1765.4473333333333,1015.208,392.397,1520.196,798.7745,326.1625,1257.0485,1042.695,320.3815,1278.964,1105.838,744.467,1542.647,1047.476,898.8015,1227.4085,1180.972,702.625,1305.233,1419.998,526.674,175.588,371.893,642.2565,309.5105
867.409,573.023,1104.843,994.837,737.65,1052.207,874.5235,629.366,503.0965,438.011,676.553,484.294,967.88,396.33,1097.101,1186.003,493.7815,591.4295,1224.466,485.207,142.554,883.063,626.211,1372.455,1024.606,577.808,1483.2095,1055.3205,568.2415000000001,1635.1275,1085.826,567.1156666666667,1760.6866666666665,1017.181,391.477,1514.885,804.9280000000001,320.496,1249.485,1048.7165,318.038,1273.3695,1104.653,744.363,1537.874,1035.4,897.2205,1224.251,1177.376,704.565,1295.7289999999998,1405.6745,525.829,163.981,376.563,646.681,320.75699999999995
866.855,574.2,1099.072,995.042,738.166,1046.521,885.4675,631.0805,496.0795,449.44,677.323,493.199,966.328,396.904,1091.865,1181.7235,492.6765,584.9970000000001,1207.401,485.361,137.257,882.031,624.301,1369.139,1024.719,577.0989999999999,1478.602,1056.2105,567.6560000000001,1629.93125,1087.1540000000002,566.3146666666667,1755.6813333333332,1019.18,390.717,1509.229,811.601,314.527,1241.495,1055.0535,316.014,1267.272,1103.561,744.518,1532.75,1022.9565,895.5755,1221.1485,1173.277,706.5844999999999,1285.759,1390.1315,524.0915,147.1195,383.2345,651.3119999999999,330.74249999999995
866.178,575.469,1093.212,995.266,738.841,1040.598,896.6165000000001,632.7985000000001,489.172,461.752,677.78,500.813,964.733,397.487,1086.536,1178.0115,491.401,577.8520000000001,1188.255,486.733,131.378,881.069,622.347,1365.408,1024.5955,576.668,1473.8685,1056.959,567.02225,1624.502,1088.3546666666668,565.4476666666667,1750.5073333333332,1021.154,389.882,1503.206,818.392,308.5265,1233.3195,1061.846,314.21450000000004,1260.9315,1102.088,744.755,1527.422,1010.322,893.6700000000001,1218.039,1169.241,709.1785,1275.2925,1372.188,521.3275,127.0665,391.5875,655.688,339.3655
865.375,576.941,1087.369,995.464,739.625,1034.385,908.142,634.4535000000001,482.407,475.11,678.844,507.398,963.218,397.939,1081.111,1174.881,490.1345,570.9195,1167.686,489.327,127.267,880.5,620.156,1361.341,1024.8105,575.923,1468.8415,1057.62875,566.40175,1618.89525,1089.412,564.6909999999999,1745.2569999999998,1023.425,388.857,1496.884,825.9794999999999,302.38300000000004,1224.637,1068.9465,312.83050000000003,1254.213,1100.439,745.057,1521.863,997.6695,891.432,1215.037,1164.839,712.1665,1264.219,1352.835,519.4855,110.119,401.475,659.681,346.54150000000004
864.023,578.405,1081.696,995.634,740.31,1027.861,920.2835,636.192,475.766,489.242,679.574,512.195,961.354,398.309,1075.797,1172.566,489.847,564.0699999999999,1147.523,492.905,126.967,879.404,618.193,1356.955,1025.0075000000002,575.24,1463.3275,1058.13925,565.8267500000001,1613.12525,1090.4143333333332,563.952,1739.976,1025.556,387.885,1490.299,834.0029999999999,295.9335,1215.768,1076.4145,311.7765,1247.3495,1098.356,745.498,1516.078,984.3575,889.5319999999999,1212.3225,1160.0335,715.5915,1252.7,1333.7565,524.6045,101.7415,413.072,663.4565,352.303
862.145,579.815,1076.214,995.572,740.989,1021.162,933.004,637.702,469.587,504.153,680.094,515.344,959.213,398.237,1070.451,1171.472,490.8395,557.4585,1125.999,496.747,128.777,878.494,616.089,1352.012,1025.392,574.6005,1457.474,1058.59925,565.22725,1607.348,1091.219,563.244,1734.881666666667,1028.081,386.762,1483.6,842.672,289.3005,1206.788,1084.2305,311.149,1240.4785000000002,1095.975,746.083,1510.083,971.339,887.1695,1209.7975,1154.82,719.2905000000001,1240.6925,1310.8295,530.6865,97.6825,425.875,666.739,356.466
859.962,581.646,1071.057,995.467,741.553,1014.388,946.291,638.8665000000001,464.0925,519.721,680.943,517.167,956.481,398.047,1065.17,1170.101,491.9535,550.7875,1102.179,499.97,131.284,876.856,614.33,1346.67,1025.965,573.8725,1451.4445,1058.894,564.66425,1601.70475,1092.005,562.6929999999999,1730.100333333333,1030.481,385.624,1476.823,851.8195000000001,282.5575,1197.8,1092.3515,310.958,1233.7165,1093.293,746.605,1504.145,958.3995,884.8915,1207.578,1149.187,723.544,1228.4205000000002,1287.721,534.082,93.485,440.021,669.457,358.9015
857.559,583.579,1066.664,995.243,742.269,1007.72,960.354,639.3389999999999,459.7335,535.929,681.952,517.597,952.945,398.596,1060.212,1169.398,492.7725,547.248,1080.232,502.151,133.135,875.582,612.464,1340.915,1026.8085,573.1579999999999,1445.4675,1059.135,564.1242500000001,1596.3825000000002,1092.6676666666667,562.1023333333333,1725.7480000000005,1032.927,384.375,1470.112,861.6220000000001,276.036,1188.8895,1100.8485,311.206,1227.0735,1090.435,747.36,1498.581,944.9005,882.158,1205.9995,1142.6445,728.196,1216.0100000000002,1265.014,532.7835,89.9605,455.3265,671.7225000000001,359.685
855.37,585.639,1062.917,995.041,742.992,1001.208,975.207,639.8705,456.7085,552.206,682.798,516.44,948.514,399.515,1056.082,1168.1405,494.125,548.3040000000001,1059.041,503.22,133.915,873.609,611.139,1334.982,1027.895,572.531,1439.525,1059.43175,563.8005,1591.6615000000002,1093.1746666666666,561.65,1721.8123333333333,1035.746,383.138,1463.767,872.2435,269.704,1180.3215,1109.7395,311.6825,1220.8395,1087.633,748.698,1494.176,931.6115,879.367,1205.0275,1135.7365,733.2465,1203.572,1242.273,532.7565,86.7345,471.868,673.674,358.6565
853.092,587.977,1059.459,994.689,743.087,994.712,990.883,640.0345,454.483,568.528,684.17,514.248,942.986,400.166,1054.306,1166.281,494.9845,549.888,1036.437,503.88,134.535,872.749,609.275,1329.162,1028.9565,572.0889999999999,1434.115,1059.937,563.471,1587.3945,1093.5653333333332,561.0893333333333,1718.203666666667,1038.88,382.048,1458.245,883.2575,263.77,1172.2705,1118.8725,312.583,1215.0880000000002,1085.492,750.249,1490.025,918.3035,876.1714999999999,1204.881,1128.1895,738.678,1191.634,1218.5990000000002,533.5664999999999,85.3065,489.45,675.0930000000001,355.8265
850.896,590.147,1056.348,993.888,742.582,988.648,1007.0245,639.3924999999999,453.2335000000001,584.957,685.422,510.836,939.055,400.482,1052.09,1162.7579999999998,495.3025,550.5775,1012.791,504.195,134.72,873.208,607.043,1324.209,1029.9855,571.706,1429.266,1060.33075,563.41125,1583.553,1093.754,560.831,1714.794,1042.414,381.108,1453.717,894.969,258.2345,1165.158,1128.243,313.889,1210.011,1083.131,751.679,1486.271,905.2625,872.735,1205.447,1119.593,744.2635,1180.4585,1194.3515,533.4515,84.0675,508.1375,676.3075,351.22799999999995
849.022,591.499,1053.835,992.337,741.488,983.756,1023.8425,639.0355,452.8745,601.27,687.01,506.333,934.813,400.845,1049.661,1156.3255,495.71400000000006,547.8045,989.513,504.013,134.462,874.054,604.368,1321.677,1031.4385,571.7185,1425.2579999999998,1060.69075,563.1625,1580.2844999999998,1093.9113333333332,560.4936666666666,1711.8349999999998,1046.249,380.629,1449.999,907.367,252.9995,1158.9215,1137.7275,315.9295,1205.6745,1080.352,752.345,1482.888,892.8835,869.6,1206.851,1110.0715,749.857,1170.3629999999998,1169.402,533.001,83.00399999999999,527.9005,677.151,345.15200000000004
848.006,592.094,1052.88,990.183,740.556,981.498,1040.479,638.0115,453.9615,617.333,688.363,500.69,931.16,400.528,1046.948,1146.6615000000002,496.984,540.525,965.848,503.933,134.123,875.113,601.342,1320.295,1032.6225,572.0315,1422.1005,1060.85475,563.12775,1577.4765,1093.945333333333,560.484,1709.2693333333334,1050.109,380.736,1447.241,918.9145,248.6185,1154.344,1147.0245,319.019,1202.1374999999998,1077.036,752.514,1479.599,880.4355,866.5545,1209.1219999999998,1100.032,755.4124999999999,1161.245,1144.473,533.1514999999999,82.184,548.7415,677.7535,337.577
847.398,591.978,1052.456,988.635,740.501,981.806,1057.559,637.4404999999999,456.042,633.701,690.261,494.458,928.253,400.088,1043.918,1133.708,497.754,532.2115,942.256,503.827,133.816,875.945,598.261,1319.412,1033.4,572.2104999999999,1420.2065,1060.9415,563.26125,1575.4029999999998,1093.804666666667,560.5279999999999,1707.1866666666665,1054.251,381.433,1445.078,931.149,244.422,1150.9945,1156.011,322.828,1199.7395,1073.592,752.656,1477.632,867.8895,863.165,1212.2285000000002,1089.397,760.875,1153.6215,1119.7205,533.5519999999999,81.389,570.2615000000001,678.162,328.7695
846.52,590.549,1052.333,987.364,740.507,982.669,1075.645,636.8465000000001,458.8225,649.514,691.595,487.062,926.452,400.286,1040.913,1119.5575,498.316,524.178,918.67,503.595,133.729,876.561,595.325,1319.003,1033.25,571.8154999999999,1419.762,1060.88525,563.769,1574.0269999999998,1093.584,560.812,1705.798,1058.255,382.599,1443.391,942.849,241.09,1149.2215,1164.6615,327.4655,1198.614,1069.722,753.393,1476.501,855.9449999999999,859.5325,1216.21,1078.245,765.952,1147.677,1094.9075,534.0219999999999,80.47749999999999,592.8205,678.312,319.03150000000005
845.775,589.813,1052.575,985.763,740.348,984.022,1091.848,635.4259999999999,463.846,665.291,692.701,478.89,926.229,400.002,1038.883,1105.332,498.323,516.268,895.167,503.435,133.725,876.821,592.333,1318.591,1032.099,571.1605,1419.4545,1060.57875,564.318,1573.39,1093.2676666666666,561.2053333333333,1705.1456666666666,1062.132,383.858,1442.238,954.3865,238.0745,1148.324,1173.0195,332.1935,1198.899,1065.309,754.031,1476.306,844.265,856.2049999999999,1220.8955,1066.932,770.7595,1143.7595,1070.3745,534.1134999999999,79.6175,616.4025,678.385,308.578
844.486,588.464,1053.252,984.077,740.51,985.874,1107.8159999999998,634.4929999999999,469.4085,681.049,693.665,469.806,927.091,399.561,1038.185,1091.1015,499.279,508.148,871.528,503.518,134.029,876.471,589.364,1318.204,1030.756,570.8534999999999,1419.0745000000002,1060.108,564.9947500000001,1573.63875,1092.76,561.795,1705.3106666666663,1065.948,385.093,1442.029,965.4505,236.1815,1148.567,1180.4965,337.452,1200.3325,1060.681,754.748,1477.02,832.694,852.5345,1226.2755,1055.427,775.194,1141.81,1045.732,534.1025,79.04050000000001,640.6105,678.2565,297.5285
843.93,586.993,1054.374,982.669,740.863,987.912,1123.8715,633.393,476.4135,696.573,694.08,459.404,929.111,398.762,1037.8,1076.0990000000002,500.514,500.5885,848.126,503.861,134.596,875.955,586.016,1317.704,1029.4485,571.134,1419.3670000000002,1059.75675,565.64,1574.92575,1092.2573333333332,562.398,1706.2686666666666,1070.375,386.0,1443.652,975.8675,234.7105,1149.7035,1187.3649999999998,342.9735,1202.9765000000002,1055.888,755.705,1478.432,821.3025,848.861,1232.3395,1044.098,779.312,1141.99,1020.9165,533.957,78.4385,665.6585,678.508,286.2685
843.866,585.694,1055.293,981.362,740.924,989.899,1138.891,632.0935,484.3845,712.345,694.828,448.762,931.204,398.803,1038.058,1060.3335000000002,501.692,494.3125,824.79,503.953,135.481,875.283,582.657,1317.515,1028.6205,571.8285000000001,1420.6445,1059.41825,566.5645,1576.7675000000002,1091.4823333333334,563.4226666666667,1707.8590000000002,1075.272,387.068,1445.706,985.9275,233.885,1151.612,1193.4625,348.6595,1206.6275,1051.223,756.554,1480.451,810.0229999999999,844.8,1238.995,1032.915,782.9079999999999,1144.0625,996.4295,534.0754999999999,77.73150000000001,691.3164999999999,678.1775,274.3485
843.32,584.214,1057.125,979.982,741.534,992.48,1153.1715,630.935,493.337,728.293,695.297,437.456,933.198,398.826,1038.817,1043.8555,502.4195,490.45,801.571,503.36,136.704,874.668,579.009,1318.227,1028.44,572.4405,1423.0215,1059.06425,567.46975,1579.3365,1090.7623333333331,564.3423333333334,1710.179666666667,1079.893,388.374,1448.647,995.4655,233.505,1154.3159999999998,1199.071,354.442,1211.2185,1046.628,757.467,1483.018,799.192,840.509,1246.2915,1022.179,786.14,1147.873,971.8935,534.3945,77.1035,717.865,678.0955,262.488
843.352,582.546,1059.334,978.651,741.962,995.178,1166.5459999999998,630.0045,503.334,744.572,695.334,425.543,935.01,399.189,1039.728,1027.627,503.1385,490.0145,778.64,502.518,138.078,874.136,575.009,1320.196,1028.7115,572.8879999999999,1426.126,1058.61675,568.6557499999999,1582.57475,1089.9626666666666,565.5120000000001,1713.138,1084.283,390.029,1452.396,1004.396,233.568,1157.8295,1203.835,360.417,1216.6395,1042.104,758.477,1486.258,788.6714999999999,835.909,1254.1905000000002,1011.9355,789.0184999999999,1153.184,947.4145,534.6925,76.514,744.9665,677.7429999999999,250.4265
843.81,581.264,1061.869,977.759,742.425,998.556,1179.054,628.9905,514.059,760.843,695.104,413.331,936.94,398.818,1040.993,1011.664,504.1965,490.854,755.8,501.603,140.037,873.578,570.881,1323.298,1029.325,573.6195,1429.847,1058.1152499999998,569.9827500000001,1586.40075,1089.1296666666667,566.865,1716.7016666666668,1088.298,391.876,1456.718,1012.6725,233.94,1162.0505,1207.874,366.5665,1222.707,1037.723,759.484,1490.074,778.6395,831.22,1262.5475,1002.0695,791.4735000000001,1159.7055,922.573,534.8045,75.96000000000001,772.8225,677.3979999999999,238.629
844.387,579.291,1065.113,976.984,742.724,1002.695,1190.5695,628.005,525.1435,777.722,694.383,400.676,939.211,398.282,1042.383,994.9645,505.3525,491.6165,733.367,500.41,142.792,874.416,567.031,1326.885,1030.084,574.665,1433.993,1057.6039999999998,571.5152499999999,1590.67075,1088.244333333333,568.3603333333334,1720.726,1092.338,393.992,1461.45,1020.5765,234.7925,1166.8760000000002,1211.3545,372.5375,1229.202,1033.312,760.568,1494.418,769.1475,826.1785,1271.4195,992.778,793.5554999999999,1167.176,897.4935,534.78,75.4865,801.409,677.436,227.432
845.442,577.763,1068.384,976.58,742.942,1007.857,1201.594,626.4465,536.452,794.924,693.455,387.854,941.594,397.768,1043.948,977.201,506.3515,492.787,711.629,499.237,146.065,876.043,563.217,1330.748,1030.892,575.943,1438.525,1057.0949999999998,573.1615,1595.4055,1087.339,569.9286666666667,1725.1716666666669,1096.001,396.423,1466.631,1027.71,235.831,1172.1985,1214.1435,378.541,1236.236,1029.423,761.644,1499.339,760.6415,821.3265,1280.516,984.1785,795.335,1175.3525,872.3995,534.5999999999999,74.9645,830.7145,677.4205,216.7665
846.274,575.479,1072.671,976.47,742.719,1013.752,1210.82,625.927,547.723,812.522,692.101,374.618,944.392,397.361,1045.559,959.0345,506.9605,494.581,690.278,497.939,150.073,878.231,560.087,1334.423,1031.585,577.0535,1443.427,1056.58525,574.78775,1600.407,1086.3983333333333,571.5306666666667,1729.9376666666667,1099.554,398.934,1472.203,1034.309,237.0965,1178.0195,1216.5205,384.6935,1243.3035,1025.621,762.482,1504.303,752.4775,816.1295,1289.9435,976.0155,796.629,1183.92,847.591,534.9245000000001,74.59100000000001,860.1814999999999,677.7635,206.384
846.991,573.27,1076.801,976.712,742.321,1020.225,1219.104,625.3095000000001,558.7149999999999,830.546,690.378,361.247,947.612,396.756,1047.557,940.9675,507.284,497.072,669.688,496.777,154.7,880.781,557.128,1338.108,1032.11,578.1945000000001,1448.5465,1056.0865,576.48925,1605.6405,1085.481,573.241,1734.9093333333333,1102.902,401.538,1478.074,1040.406,238.4175,1184.1165,1218.589,390.5425,1250.571,1022.112,763.263,1509.462,745.04,810.654,1299.584,968.444,797.614,1192.659,823.0785000000001,534.8315,74.08500000000001,890.0074999999999,677.9995,196.642
849.015,571.104,1081.46,977.185,741.79,1027.218,1225.9705,625.1585,569.065,849.392,688.473,347.782,951.129,396.168,1049.895,924.0875,507.355,500.24,649.868,495.838,160.21,884.007,554.639,1341.881,1032.3855,579.544,1453.6895,1055.64575,578.255,1611.00825,1084.5496666666666,575.0266666666666,1740.022,1106.004,404.307,1484.159,1045.945,239.822,1190.379,1219.9145,396.485,1257.806,1019.107,763.982,1514.639,738.413,805.332,1309.3625,961.498,798.2985,1201.5275,798.9285,534.837,73.65899999999999,920.423,678.324,187.801
852.231,569.317,1085.923,977.829,741.237,1034.539,1232.0985,624.941,579.2915,868.92,685.976,334.055,955.265,395.36,1052.103,908.62,506.5,503.8365,631.096,494.968,166.003,886.831,552.411,1346.159,1032.665,580.9055,1458.87,1055.311,580.0755,1616.44375,1083.7566666666664,576.8870000000001,1745.157,1108.931,407.16,1490.328,1051.1335,241.5435,1196.8195,1220.781,402.2495,1264.938,1016.348,764.663,1519.86,732.4694999999999,800.0775,1319.043,955.096,798.7595,1210.382,774.9659999999999,534.8025,73.3015,951.239,678.4905,179.7425
854.23,567.341,1090.634,978.668,741.076,1042.272,1237.327,625.011,588.8755,889.01,683.383,320.484,958.97,395.033,1055.402,893.559,504.998,508.0115,613.178,494.056,172.313,889.717,550.78,1350.828,1032.7035,582.3075,1464.1055,1055.0245,581.9069999999999,1621.86425,1082.9489999999998,578.7353333333334,1750.227666666667,1111.794,409.939,1496.674,1055.643,242.9515,1203.302,1221.5485,407.67,1272.1825,1014.067,765.515,1525.041,727.241,794.5685,1328.678,949.346,798.954,1219.118,751.1765,534.544,73.0815,982.32,678.414,172.426
857.193,565.345,1095.365,979.478,740.683,1049.925,1241.466,625.1755,597.678,909.98,680.501,307.014,963.35,394.832,1058.268,878.595,503.36800000000005,513.182,596.211,492.986,179.068,892.175,549.723,1355.789,1033.038,583.485,1469.3635,1054.885,583.6777500000001,1627.18375,1082.246666666667,580.5956666666667,1755.1376666666667,1114.579,412.646,1502.963,1059.0525,244.402,1210.067,1221.5025,413.1815,1278.9215,1012.05,766.228,1530.019,722.617,789.3085,1338.1235,943.699,799.0645,1227.5210000000002,727.452,534.1155,72.92949999999999,1013.579,678.0,165.986
860.056,563.453,1099.937,980.18,740.352,1057.455,1244.687,625.5695000000001,605.818,931.554,677.59,293.683,967.87,394.775,1061.246,863.617,502.5455,519.2,580.154,491.854,186.396,893.918,549.026,1361.128,1033.238,584.774,1474.529,1054.7530000000002,585.5305000000001,1632.24825,1081.5023333333334,582.4686666666666,1759.7363333333333,1117.227,415.413,1509.186,1063.2475,246.1655,1216.2375000000002,1221.396,418.3535,1285.4235,1010.446,766.998,1534.707,718.704,784.6765,1347.1930000000002,938.968,798.8895,1235.616,703.997,533.3385000000001,72.59299999999999,1045.1375,677.234,160.414
863.049,561.458,1104.5,980.935,740.203,1064.936,1246.965,626.182,612.9939999999999,953.941,674.459,280.696,972.502,394.638,1064.177,849.2375,502.5295,525.988,565.096,490.611,194.013,895.633,548.782,1366.222,1033.5095,586.0825,1479.5615,1054.78775,587.2615,1637.1295,1080.9796666666666,584.1756666666666,1764.044666666667,1119.723,418.121,1515.404,1066.5895,247.9875,1222.3815,1221.0395,423.356,1291.604,1009.217,767.786,1539.217,715.2895,779.6185,1355.7595,934.6405,798.6205,1243.3035,681.2265,532.7435,72.73349999999999,1076.7725,676.0999999999999,155.87
865.777,559.573,1108.947,981.792,739.951,1072.109,1248.5320000000002,626.8265,619.211,977.037,671.767,268.046,977.358,394.401,1067.128,835.8215,502.7205,533.212,551.339,489.041,201.936,897.023,548.455,1371.825,1033.7355,587.4775,1484.3784999999998,1054.861,589.05325,1641.6219999999998,1080.4586666666669,585.939,1767.925,1122.088,420.817,1521.309,1069.485,249.499,1228.288,1220.452,428.0055,1297.371,1008.25,768.682,1543.283,712.274,774.8215,1363.5985,930.861,798.2325,1250.4905,658.652,531.9525,72.6325,1108.3415,674.2855,152.07049999999998
868.583,557.544,1113.305,982.59,739.826,1079.058,1249.4835,627.807,624.5195,1000.634,668.838,255.584,982.247,393.99,1069.84,823.7705000000001,502.512,541.174,538.851,487.354,210.301,897.868,547.684,1377.509,1033.9865,588.7625,1488.92,1055.102,590.8045,1645.69,1080.146,587.6803333333334,1771.3296666666663,1124.463,423.455,1526.924,1071.388,251.0655,1233.857,1219.808,432.5185,1302.6965,1007.539,769.524,1546.904,709.7475,770.2935,1370.7765,927.5895,797.952,1257.31,636.92,531.2004999999999,72.624,1140.035,671.8865000000001,149.41649999999998
871.263,555.549,1117.495,983.159,739.625,1085.828,1249.7985,628.883,628.7429999999999,1025.075,666.332,243.739,986.942,393.622,1072.38,812.7909999999999,502.484,549.2815,527.288,485.599,219.021,898.176,546.511,1383.244,1034.165,590.047,1493.0405,1055.3315,592.48725,1649.3345000000002,1079.8516666666667,589.349,1774.2403333333332,1126.696,426.031,1532.325,1073.489,252.6175,1239.007,1218.796,436.7805,1307.4365,1006.859,770.323,1550.044,707.3685,766.1815,1377.2205,924.8725,797.708,1263.657,615.723,530.0065,72.4765,1171.397,668.6225,147.64600000000002
873.704,553.41,1121.653,983.5,739.334,1092.42,1249.698,629.7845,631.93,1049.516,663.554,232.438,991.36,393.417,1074.622,802.86,502.731,557.4770000000001,516.757,483.786,227.949,898.675,545.117,1388.529,1034.2345,591.2665,1496.824,1055.65175,594.151,1652.64525,1079.7293333333334,590.9276666666666,1776.7653333333335,1128.709,428.588,1537.411,1075.2345,254.023,1243.7025,1217.7545,440.7985,1311.599,1006.508,771.175,1553.01,705.506,762.3775,1382.8345,922.492,797.527,1269.5815,595.822,529.5345,73.1105,1202.323,664.8175,147.0005
876.06,551.202,1125.531,983.536,739.041,1098.836,1249.231,630.662,634.182,1074.218,661.037,221.956,995.555,392.963,1076.822,794.386,503.435,565.2425000000001,507.019,481.648,237.547,898.994,543.678,1393.423,1034.2089999999998,592.3915,1500.201,1056.03125,595.7125,1655.50875,1079.717666666667,592.4296666666665,1778.912,1130.756,431.033,1542.169,1076.7855,255.6235,1247.7759999999998,1216.411,444.6875,1315.0565,1006.067,771.934,1555.276,703.869,758.9075,1387.691,920.5425,797.402,1274.9275,575.213,529.0185,73.1765,1232.543,660.418,147.4325
878.539,549.148,1129.114,983.735,738.198,1104.882,1248.311,631.3085,635.4625000000001,1098.91,658.485,212.391,999.952,392.323,1078.639,787.5675,505.0395,572.6215,497.711,479.128,247.403,899.731,542.357,1397.647,1034.1585,593.315,1503.152,1056.465,597.17375,1658.06525,1079.8413333333335,593.8760000000001,1780.786,1132.581,433.173,1546.548,1077.874,256.9775,1251.433,1214.9325,448.279,1317.899,1005.809,772.658,1557.315,702.6244999999999,755.838,1391.7965,919.049,797.3875,1279.7055,554.4175,528.3305,73.223,1261.883,655.576,149.0405
880.786,547.206,1132.467,984.142,737.168,1110.604,1246.804,632.0755,635.7255,1123.621,656.057,203.728,1003.26,391.801,1080.991,782.5405000000001,506.872,579.168,488.512,476.517,257.472,900.439,540.679,1401.365,1034.214,594.0985000000001,1505.6155,1056.97825,598.48225,1660.2555,1080.1136666666669,595.2573333333333,1782.4,1134.348,434.896,1550.543,1078.817,258.3215,1254.4875000000002,1213.5025,451.4595,1320.1045,1005.618,773.238,1558.86,701.6800000000001,753.2535,1395.0245,918.0825,797.358,1283.901,531.344,528.7925,73.7415,1289.9205000000002,650.402,151.6365
882.906,545.433,1135.442,984.267,735.838,1115.577,1244.81,632.683,635.0825,1147.659,653.68,196.098,1006.03,391.317,1083.462,779.692,508.7465,584.4984999999999,479.159,474.19,267.559,901.233,539.121,1404.313,1034.377,594.7535,1507.6505,1057.60125,599.55575,1662.14075,1080.5766666666666,596.5296666666667,1783.8223333333335,1136.18,436.22,1553.997,1079.1295,259.505,1257.1385,1212.049,454.3490000000001,1321.6005,1005.325,773.653,1560.124,701.1020000000001,751.149,1397.5410000000002,917.477,797.504,1287.4485,508.8095,529.948,80.815,1316.5675,645.127,155.2725
884.142,543.757,1138.25,984.252,734.331,1119.551,1242.2015,633.1990000000001,633.6469999999999,1170.657,651.355,189.59,1008.44,390.862,1085.807,779.069,510.4665,588.04,468.765,471.832,278.537,902.125,537.5,1406.668,1034.851,595.3745,1509.2595,1058.2815,600.56475,1663.66625,1081.0813333333333,597.7813333333334,1785.0780000000002,1137.904,437.21,1556.818,1078.87,260.6455,1259.3555,1210.5375,456.985,1322.4295000000002,1005.331,774.126,1560.978,700.7280000000001,749.5505,1399.2735,917.594,797.702,1290.4635,487.988,531.922,91.9255,1341.394,640.0385,159.953
885.247,542.487,1140.395,984.072,732.688,1122.511,1239.1265,633.645,631.542,1192.026,649.185,184.253,1010.453,390.47,1088.082,780.378,512.301,589.1659999999999,457.883,469.913,290.876,902.958,535.962,1408.573,1035.529,595.8430000000001,1510.5155,1059.03575,601.4985,1664.87775,1081.719,599.004,1786.1826666666666,1139.446,437.871,1558.922,1078.2855,261.859,1261.0545,1209.0045,459.34,1322.5375,1005.417,774.698,1561.568,700.712,748.3945000000001,1400.205,917.947,798.002,1292.826,469.3385,533.613,105.917,1363.9805,635.343,165.5165
885.757,541.508,1142.114,983.789,731.046,1124.466,1235.6035,633.8485000000001,628.8209999999999,1211.635,647.078,179.97,1012.218,390.095,1090.26,782.7245,514.2355,588.586,447.906,468.423,303.675,904.021,534.775,1409.951,1036.4215,596.2325000000001,1511.434,1059.82875,602.2845,1665.6815,1082.4063333333334,600.1403333333333,1787.062,1141.016,438.306,1560.224,1077.1215,263.074,1262.2835,1207.469,461.303,1321.9575,1005.605,775.158,1561.85,701.0805,747.958,1400.309,918.9755,798.2725,1294.4879999999998,453.381,534.4225,121.909,1384.06,631.0375,171.778
885.94,540.513,1143.139,983.684,729.323,1125.444,1231.6729999999998,633.738,625.713,1228.98,645.268,176.92,1013.317,390.005,1092.179,786.068,515.9345,586.8695,438.7,467.013,317.367,905.012,533.749,1410.912,1037.4105,596.656,1512.027,1060.68475,603.0375,1666.13525,1083.2696666666668,601.2393333333333,1787.736,1142.284,438.662,1560.786,1075.6475,264.0295,1263.1660000000002,1206.1025,462.958,1320.798,1005.958,775.558,1561.881,701.8575000000001,748.1475,1399.5455000000002,920.444,798.75,1295.5015,437.8895,536.3779999999999,137.81799999999998,1401.4575,627.0415,178.488
